Moves,Played,WhiteWins,Draws,BlackWins,AvgElo
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 b8a6 c1b2 d8c7 a1c1 c8d7 d1d2 a8d8 f1d1 c7b8,2,0,2,0,2653.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 b8a6 c1b2 d8c7 d4d5 e7e5 d5e6 c8e6 a1c1 a8e8,1,0,1,0,2658.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 b8a6 c1b2 d8c7 d4d5 e7e5 d5e6 c8e6 f3g5 e6d7,2,1,1,0,2687.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 b8d7 f3g5 d7b6 c1a3 d8c7 a1c1 h7h6 g5h3 f8e8,2,2,0,0,2761.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 d8a5 c1b2 e7e5 d1d2 h7h6 f1e1 g6g5 a1d1 b8d7,2,0,0,2,2687.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 d8a5 c1d2 e7e5 d4e5 d6e5 e2e4 a5c7 f1e1 f5f4,2,0,0,2,2677.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 d8c7 f1e1 e7e5 e2e4 f5e4 c3e4 f6e4 e1e4 c8f5,2,2,0,0,2624.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b3 f8e8 c1b2 d8c7 d4d5 e7e5 d5e6 c8e6 f3g5 b8a6,4,0,4,0,2761.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 b2b4 e7e5 d4e5 d6e5 e2e4 d8d1 f1d1 f5f4 c1b2 f4g3,1,0,1,0,2730.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 d1b3 b8a6 f1d1 g8h8 c1f4 a6c7 d4d5 c6c5 b3c2 d8e8,2,2,0,0,2686.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 d1b3 g8h8 f1d1 b8a6 a1b1 d8e8 b3a3 a6c7 d4d5 c8d7,1,0,1,0,2739.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 d4d5 e7e5 d5e6 c8e6 b2b3 b8a6 c1b2 d8e7 e2e3 a6c5,2,2,0,0,2806.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 d4d5 e7e5 d5e6 c8e6 b2b3 f8e8 c1b2 b8a6 f3g5 e6c8,2,0,2,0,2763.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 d4d5 e7e5 e2e4 c6d5 c4d5 b8a6 e4f5 g6f5 f3h4 f5f4,1,0,0,1,2662.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 c7c6 f1e1 b8a6 b2b3 a8b8 c1b2 b7b5 c4b5 c6b5 d4d5 b5b4,1,1,0,0,2627.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 e1g1 e8g8 c2c4 d7d6 b1c3 d8e8 b2b4 e7e5 d4e5 d6e5 c1a3 e5e4 f3d4 f8f7 d1b3 b8c6,1,1,0,0,2757.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 d7d6 c2c3 f8g7 h3f4 c7c6 h2h4 e7e5 d4e5 d6e5 d1d8 e8d8 f4d3 b8d7 b1d2 e5e4 d3f4 h8e8,2,0,0,2,2646.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 d7d6 e1g1 f8g7 c2c3 c7c6 b1d2 e8g8 d1b3 g8h8 h3g5 d6d5 c3c4 e7e6 d2f3 h7h6 g5h3 g6g5,2,0,2,0,2641.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 f8g7 e1g1 d7d6 d4d5 c7c6 c2c4 e7e5 d5e6 c8e6 d1b3 d8b6 h3g5 b6b3 a2b3 e6g8 c1f4 h7h6,1,1,0,0,2673.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 f8g7 e1g1 e8g8 c2c4 e7e6 b1c3 d7d6 h3f4 c7c6 f4d3 b8d7 b2b3 e6e5 d4e5 d6e5 e2e4 f5e4,1,0,1,0,2624.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 f8g7 h3f4 b8c6 d4d5 c6e5 b1c3 c7c6 e1g1 c6d5 f4d5 f6d5 d1d5 e7e6 d5d6 e5f7 d6b4 d7d5,1,0,0,1,2630.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 f8g7 h3f4 b8c6 d4d5 c6e5 b1c3 c7c6 e2e4 f5e4 c3e4 f6e4 g2e4 c6d5 e4d5 e7e6 d5g2 e8g8,1,1,0,0,2628.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 f8g7 h3f4 b8c6 d4d5 c6e5 b1c3 c7c6 h2h4 c6d5 c3d5 f6d5 d1d5 e7e6 d5b3 d7d5 h4h5 e8g8,1,0,0,1,2642.5
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1h3 f8g7 h3f4 b8c6 d4d5 c6e5 h2h4 c7c6 b1c3 e7e6 d5e6 d7e6 d1d8 e8d8 h4h5 d8e7 h5h6 g7f8,1,0,1,0,2619.0
d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 h2h4 f8g7 c2c3 c7c6 g1h3 d7d6 d1b3 e7e5 d4e5 d6e5 c1e3 d8e7 h3g5 b7b6 b3a3 h7h6 a3e7 e8e7,2,0,0,2,2700.5
d2d4 f7f5 h1g3 d7d5 f2f3 e7e5 d4e5 h8g6 f3f4 g6h4 c2c4 d5c4 d1a4 c7c6 e2e4 g7g5 g3f5 h4f5 e4f5 c8f5 a4c2 f5f4 g1e3 f4f7,2,0,2,0,2767.0
d2d4 f7f5 h2h3 g8f6 g2g4 f5g4 h3g4 f6g4 b1c3 e7e5 g1f3 d7d5 c1g5 f8e7 g5e7 d8e7 c3d5 e7f7 d4e5 b8c6 f1h3 e8g8 h3g4 c8g4,2,2,0,0,3608.5
d2d4 f7f5 h2h3 g8f6 g2g4 f5g4 h3g4 f6g4 c1g5 d7d6 b1c3 c7c5 d4c5 d8a5 e2e4 c8d7 d1d5 a5b4 h1h3 b8c6 c5d6 g4f6 g5f6 e7f6,2,2,0,0,3608.5
d2d4 f7f6 c2c4 c7c5 d4d5 b7b5 c4b5 g8d5 b1c3 d5f7 e2e4 a7a6 a2a4 a6b5 a4b5 d7d6 f2f4 d8a5 g1f2 f7c4 f1g1 a8c7 b5b6 c7a8,2,2,0,0,2799.0
d2d4 f7f6 c2c4 c7c5 d4d5 b7b5 c4b5 g8d5 b1c3 d5f7 e2e4 a7a6 a2a4 d8a5 d1e2 a6b5 a4b5 a8b6 f2f3 d7d6 g1f2 b8d7 f1h1 c8b7,2,2,0,0,2739.0
d2d4 f7f6 e2e4 c7c6 c2c4 d7d6 b1c3 e7e5 g1f3 g7g6 h2h4 c8g4 d1b3 d8b6 f3h2 g4e6 d4d5 e6d7 c1e3 c6c5 b3c2 f8h6 e3h6 g8h6,1,0,0,1,2725.0
d2d4 f7f6 e2e4 c7c6 f2f4 d8c7 c1d3 g8c4 g1e3 c4d3 c2d3 e7e6 f1d2 c8e7 d1f3 d7d5 d2b3 b7b6 e1c3 e8d7 b1h1 f8g6 g2g3 b8h8,2,0,2,0,2732.0
d2d4 f7f6 e2e4 d7d5 e4d5 g8d5 d1e3 d5f7 h2h3 c7c6 c1d3 f8h8 c2c3 e7e5 d4e5 f6e5 g1h2 e5e4 h2b8 a8b8 d3c5 c8d6 e1d2 e8e7,2,0,2,0,2776.0
d2d4 f7f6 e2e4 d7d5 f2f3 a7a5 d1e3 d5e4 f3e4 b8a7 c2c3 e7e5 d4d5 f8d7 e1f2 g8f8 f1d2 d8f7 b1c2 f7d6 e3f5 a7f2 g1f2 d6f5,2,0,2,0,2771.5
d2d4 f7f6 e2e4 d7d5 f2f3 c7c6 e1g3 b8g3 f1g3 d8e6 e4d5 c6d5 c2c4 c8a8 d1c3 e6c7 g1e3 d5c4 e3e7 f8g6 b1f5 e8d7 e7e4 g8f7,2,0,0,2,2844.0
d2d4 f7f6 e2e4 e7e5 d4d5 c7c6 c2c4 d8a5 e1e2 h8g6 g2g3 d7d6 f1e3 g6e7 e2c2 f8d7 d1g4 c8c7 f2f3 g8f7 c1f1 b8e8 b1a1 a5b6,2,2,0,0,2784.0
d2d4 f7f6 e2e4 e7e5 d4e5 f6e5 c1d3 d8g5 d1h5 g7g6 h2h4 g5f6 h5g4 a8b6 h4h5 c8e7 g1h2 g8c4 b2b3 c4d3 c2d3 e7c6 b3b4 a7a6,2,2,0,0,2707.0
d2d4 f7f6 e2e4 e8f7 c2c4 e7e6 b1c3 g8e7 f2f4 f7g8 g1f3 d7d6 f1d3 c7c5 d4d5 e6e5 f4e5 d6e5 c1e3 e7g6 e1g1 b8d7 a2a3 b7b6,2,0,0,2,2738.5
d2d4 f7f6 e2e4 g7g6 h2h4 f8g7 h4h5 e7e6 h5h6 g7f8 g1f3 d7d5 e4e5 c7c5 c2c3 b8c6 a2a3 f6e5 d4e5 d8c7 c1f4 c6d8 c3c4 g8e7,2,2,0,0,2666.0
d2d4 f8g8 c2c4 d8c6 d4d5 c6e5 b2b3 e7e6 f1g1 d7d6 b1c3 b8a6 g2g3 e6d5 c3d5 c8h3 h1g2 h3g2 g1g2 c7c6 d5c3 f7f5 f2f3 a8d8,2,0,2,0,2792.5
d2d4 g7g5 b2b3 b7b6 g1h3 g5g4 h3f4 d8e6 e2e3 f7f5 e1d2 e6f4 e3f4 e8h5 d4d5 h8a1 b1a1 e7e6 d1c3 g8f6 g2g3 h5h2 c1b2 e6d5,2,2,0,0,2748.0
d2d4 g7g5 d1c1 d7d5 g2g3 d8c8 e2e4 e7e6 b1c3 a8b6 a1b3 d5e4 c3e4 e8c6 f1g2 c6d5 h2h4 g5h4 h1h4 f7f5 e4d2 d5g2 g1g2 b8c6,2,0,2,0,2751.5
d2d4 g7g5 e2e3 b7b5 a2a4 b5a4 a1a4 d7d6 a4a5 f7f5 g1f3 h7h6 e1c3 b8c6 a5a6 c8b8 d1f1 g8f6 b1d2 e8f7 a6d3 e7e6 g2g3 d6d5,2,2,0,0,2743.0
d2d4 g7g6 a1b3 d8c6 c2c3 d7d5 g2g4 a8b6 d1e3 e7e5 f1g2 e5e4 g4g5 c8e6 f2f3 e4f3 g2f3 e8b8 c1d2 h7h6 h2h4 f8d6 e1b1 c8b8,1,1,0,0,2750.0
d2d4 g7g6 a1b3 d8c6 c2c3 d7d5 g2g4 a8b6 d1e3 e7e6 g4g5 h7h6 h2h4 h6g5 h4g5 h8h1 g1h1 e6e5 f1g2 e5d4 b3d4 c6d4 c3d4 c8e6,1,1,0,0,2752.5
d2d4 g7g6 a1b3 e7e5 d4d5 d7d6 e2e4 f7f5 c2c4 a8b6 d1c3 a7a6 h2h4 d8f7 f1e2 c8d7 f2f3 h7h5 g1f1 b6a4 c3a4 d7a4 h1g1 f8h6,1,0,0,1,2783.0
d2d4 g7g6 b1c3 d7d5 c1f4 g8f6 e2e3 c7c6 g1f3 c8g4 f1e2 g4f3 e2f3 f8g7 d1d2 b8d7 e1g1 e8g8 a1d1 f8e8 e3e4 d5e4 c3e4 f6e4,2,0,2,0,2678.5
d2d4 g7g6 b1c3 d7d5 c1f4 g8f6 e2e3 f8g7 h2h4 h7h5 g1f3 e8g8 f1e2 c8g4 f3e5 g4e2 d1e2 c7c5 e1c1 b8c6 g2g4 c6e5 d4e5 f6g4,2,2,0,0,2617.5
d2d4 g7g6 b1c3 f8g7 c1f4 d7d6 e2e3 b8d7 h2h4 h7h6 h4h5 g6g5 f4g3 g8f6 f1c4 e7e6 c4b3 b7b6 f2f4 c8b7 d1e2 f6e4 c3e4 b7e4,2,0,2,0,2650.0
d2d4 g7g6 b1c3 f8g7 c1f4 d7d6 e2e3 g8f6 h2h4 a7a6 a2a3 b7b5 f1e2 c8b7 e2f3 c7c6 h4h5 b8d7 h5h6 g7f8 g1h3 d8c7 h3g5 e7e6,2,2,0,0,2694.5
d2d4 g7g6 b1c3 f8g7 c1f4 d7d6 e2e3 g8f6 h2h4 h7h5 g1f3 c7c6 f3g5 b7b5 f1d3 a7a6 d1f3 c8b7 e1c1 b8d7 f3g3 b5b4 c3e4 f6e4,2,2,0,0,2694.5
d2d4 g7g6 b1c3 f8g7 e2e4 a7a6 c1e3 b7b5 h2h4 h7h5 g1f3 e7e6 f3g5 d7d6 d1f3 d8f6 f3g3 f6e7 e4e5 c8b7 e1c1 g8h6 f1d3 b8c6,2,0,0,2,2706.5
d2d4 g7g6 b1c3 f8g7 e2e4 a7a6 c1f4 b7b5 g1f3 d7d6 d1d2 c8b7 e1c1 b8d7 h2h4 h7h6 c1b1 c7c5 d4c5 d7c5 f1d3 g8f6 e4e5 d6e5,2,0,0,2,2680.5
d2d4 g7g6 b1c3 f8g7 e2e4 c7c5 c1e3 c5d4 e3d4 g7d4 d1d4 g8f6 g1f3 b8c6 d4e3 d7d6 h2h3 e8g8 f1c4 d8b6 e3b6 a7b6 e1c1 g8g7,2,0,2,0,2606.5
d2d4 g7g6 b1c3 f8g7 e2e4 d7d6 c1e3 b8d7 d1d2 a7a6 a2a4 a6a5 h2h4 h7h5 g1h3 g8f6 f2f3 e7e5 f1c4 d7b6 c4a2 c8h3 h1h3 b6d7,2,2,0,0,2635.0
d2d4 g7g6 b1c3 g8f6 e2e4 d7d5 e4d5 f6d5 f1c4 d5c3 b2c3 f8g7 h2h4 c7c5 d1f3 e8g8 h4h5 c5d4 h5g6 h7g6 f3e4 e7e6 g1f3 d4d3,2,2,0,0,2633.5
d2d4 g7g6 c1b3 d7d5 g2g3 b7b6 d1e3 e8c6 e3g4 h8g7 g4e5 g7e5 d4e5 c6d7 h1g2 c7c5 b1d1 d7c6 f1g1 f8g8 c2c3 f7f6 e5f6 e7f6,2,0,2,0,2770.5
d2d4 g7g6 c1f4 d7d6 e2e3 f8g7 g1f3 b8d7 h2h3 e7e5 f4h2 g8e7 f1e2 e8g8 e1g1 b7b6 c2c4 c8b7 b1c3 h7h6 a1c1 g6g5 b2b4 e7g6,1,0,1,0,2692.5
d2d4 g7g6 c1f4 f8g7 c2c3 d7d6 g1f3 b8d7 e2e4 e7e5 d4e5 d6e5 f4e3 g8f6 b1d2 f6g4 e3g5 g7f6 g5f6 g4f6 f1e2 d8e7 e1g1 b7b6,2,0,0,2,2669.0
d2d4 g7g6 c1f4 f8g7 e2e3 d7d6 g1f3 b8d7 h2h3 e7e5 f4h2 e5d4 e3d4 g8f6 f1d3 e8g8 e1g1 b7b6 b1d2 c8b7 f1e1 f8e8 c2c3 e8e1,1,1,0,0,2730.0
d2d4 g7g6 c1f4 f8g7 e2e3 d7d6 g1f3 b8d7 h2h3 e7e5 f4h2 g8h6 f1e2 e8g8 e1g1 b7b6 a2a4 a7a5 c2c3 c8b7 b1a3 g8h8 a3b5 a8c8,1,0,1,0,2647.5
d2d4 g7g6 c1f4 f8g7 g1f3 c7c5 e2e3 g8f6 c2c3 b7b6 h2h3 e8g8 b1d2 d7d6 a2a4 c8a6 f1a6 b8a6 e1g1 a6c7 f1e1 a7a6 d1b3 a8b8,2,2,0,0,2620.5
d2d4 g7g6 c2c3 c7c6 e2e4 d7d5 g2g3 d5e4 b1e4 e7e5 c1f4 f8d7 d4e5 d8e6 f1d2 h8e5 f4h6 e5g7 h6g7 g8g7 d1e3 d7c5 e4c2 b8d6,1,0,0,1,2701.5
d2d4 g7g6 c2c3 d7d5 g2g3 c7c6 e2e4 d5e4 b1e4 e7e5 e4e2 f8e6 d4e5 b8e5 f1e3 e8g8 e1g1 f7f5 f2f4 e5c7 d1f2 d8f7 c1d2 f8e8,1,0,1,0,2780.0
d2d4 g7g6 c2c3 d7d5 g2g3 c7c6 e2e4 d5e4 b1e4 e7e5 f1d2 c8e6 d2f3 f8d7 e1g1 e8g8 f1e1 e6d5 e4h4 d5f3 h1f3 d8e6 d4d5 c6d5,1,1,0,0,2747.0
d2d4 g7g6 c2c3 d7d5 g2g3 c7c6 e2e4 d5e4 b1e4 f8d7 e4e2 b8d6 f1d2 e8g8 d2e4 d6c7 c1h6 h8g7 h6g7 g8g7 f2f4 d7f6 d1e3 c8e6,1,0,1,0,2750.5
d2d4 g7g6 c2c3 d7d5 g2g3 c7c6 e2e4 d5e4 h1e4 c8d6 e4g2 e7e5 d4e5 h8e5 c1d3 e5g7 f1g1 f8g8 d1e3 d8e6 e1d2 b8c7 f1e1 a8d8,2,0,2,0,2714.5
d2d4 g7g6 c2c3 d7d5 g2g3 c8f5 e2e4 f5e4 h1e4 d5e4 b1e4 b8c8 f1d2 c8e6 d1e3 e6e4 d2e4 f7f5 e4c5 e7e5 d4e5 h8e5 e3c4 e5f6,1,0,0,1,2737.0
d2d4 g7g6 c2c3 e7e5 d4d5 d7d6 g2g4 a7a5 c3c4 b8a7 d1c3 f7f6 h1f3 h8g7 f1g3 f8d7 h2h4 d7c5 b1c2 g8f8 c1e3 c8d7 e1a1 d8f7,2,2,0,0,2714.0
d2d4 g7g6 c2c3 e7e5 d4e5 h8e5 f1g3 f8e6 e1g1 a7a5 e2e4 b8a7 c1e3 e6f4 e3a7 a8a7 d1e3 d7d6 f1e1 e8g8 b1c2 a5a4 a2a3 e5b5,2,2,0,0,2775.5
d2d4 g7g6 c2c3 f8g7 c1f4 g8f6 e2e3 e8g8 h2h3 d7d6 g1f3 b8d7 f4h2 b7b6 a2a4 a7a6 f1e2 c8b7 e1g1 f8e8 b1d2 e7e5 d4e5 d6e5,2,0,0,2,2658.0
d2d4 g7g6 c2c3 f8g7 e2e4 d7d6 g1f3 b8d7 f1d3 e7e5 e1g1 g8f6 f1e1 e8g8 h2h3 b7b6 a2a4 a7a5 c1g5 h7h6 g5h4 c8b7 b1d2 d8e8,1,0,0,1,2706.5
d2d4 g7g6 c2c3 f8g7 g1f3 d7d6 c1f4 b8d7 e2e3 f7f5 f1c4 d7b6 c4b3 g8f6 e1g1 b6d5 f4g5 c7c6 b1d2 e8g8 f1e1 g8h8 h2h3 d5c7,2,2,0,0,2639.0
d2d4 g7g6 c2c3 f8g7 g1f3 g8f6 c1f4 d7d6 h2h3 e8g8 e2e3 b8c6 f4h2 h7h6 f1c4 g8h7 e1g1 f6d7 e3e4 e7e5 f1e1 d7b6 c4b5 d8e7,3,0,3,0,2641.0
d2d4 g7g6 c2c4 d7d6 b1c3 f8g7 e2e4 e7e5 g1f3 e5d4 f3d4 b8c6 c1e3 g8e7 h2h4 f7f5 h4h5 f5e4 h5g6 h7g6 h1h8 g7h8 c3e4 e7f5,2,0,0,2,2805.5
d2d4 g7g6 c2c4 f7f5 h2h4 f8g7 h4h5 c7c5 d4d5 d7d6 g1h3 b8d7 h3f4 d7e5 b1c3 c8d7 e2e4 d8c8 e4f5 d7f5 f1e2 g8h6 e1g1 a8b8,2,0,2,0,3504.0
d2d4 g7g6 c2c4 f7f5 h2h4 f8g7 h4h5 c7c5 d4d5 d7d6 g1h3 b8d7 h3f4 d7e5 b1c3 c8d7 e2e4 d8c8 e4f5 d7f5 f2f3 g6g5 h5h6 g7h6,2,2,0,0,3586.0
d2d4 g7g6 c2c4 f7f5 h2h4 f8g7 h4h5 c7c5 d4d5 d7d6 g1h3 b8d7 h3f4 d7e5 b1c3 c8d7 g2g3 d8c8 f1g2 e5c4 f4e6 g7f6 d1b3 c4e5,2,0,2,0,3586.0
d2d4 g7g6 c2c4 f7f5 h2h4 f8g7 h4h5 g8f6 h5h6 g7f8 b1c3 e7e6 c1g5 f8e7 d1d2 e8g8 e2e3 b7b6 e1c1 c8b7 g1h3 f6e4 c3e4 f5e4,2,2,0,0,3504.0
d2d4 g7g6 c2c4 f8g7 b1c3 b8c6 g1f3 d7d6 g2g3 c8g4 f1g2 d8c8 d4d5 c6e5 f3e5 g7e5 h2h3 g4d7 c1e3 c7c5 d1d2 a7a6 a2a4 b7b5,2,0,0,2,2723.0
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 d7d6 e2e4 a7a6 a2a4 g8f6 f1e2 e8g8 g1f3 e7e6 c1g5 e6d5 c4d5 f8e8 f3d2 b8d7 e1g1 d8c7,2,2,0,0,2656.0
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 d7d6 e2e4 g7c3 b2c3 e7e5 f1d3 b8d7 g1e2 h7h5 e1g1 h5h4 f2f4 e5f4 c1f4 d8e7 h2h3 g6g5,2,0,0,2,2632.5
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 d7d6 e2e4 g8f6 g1e2 e8g8 e2g3 a7a6 a2a4 h7h5 f1e2 e7e5 c1g5 d8e8 d1d2 b8d7 a4a5 f6h7,2,0,0,2,2805.5
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 e7e5 e2e4 d7d6 f1e2 g8e7 h2h4 h7h5 c1g5 b8d7 g1h3 d7f6 f2f3 a7a6 h3f2 c8d7 a2a4 f6h7,1,0,0,1,2684.0
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 e7e5 h2h4 d7d6 h4h5 e8d7 e2e4 d7c7 a2a4 g6g5 h5h6 a7a5 g1e2 f7f6 e2g3 d8f8,3,0,0,3,2616.5
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 f7f5 e2e4 f5e4 f2f3 e7e5 d5e6 b8c6 c1f4 g8f6 d1d6 d7e6 d6c5 d8b6 c5b6 a7b6,2,0,0,2,2679.5
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 f7f5 e2e4 f5e4 f2f3 g8f6 c1h6 d8a5 d1c2 d7d6 f3e4 c8d7 g1f3 d7a4 c2b2 b8d7,1,0,1,0,2673.5
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 f7f5 f2f3 g8f6 e2e4 f5e4 f3e4 e7e5 d5e6 f6e4 d1d5 e4f6 e6d7 c8d7 d5c5 b8a6,2,0,2,0,2750.5
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 f7f5 g1f3 d7d6 g2g3 d8a5 c1d2 g8f6 f1g2 b8d7 e1g1 d7b6 f3g5 b6c4 g5e6 c8d7,2,2,0,0,2658.0
d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 f7f5 g1f3 d8a5 f3d2 g8f6 d1c2 d7d6 g2g3 b8d7 f2f3 d7e5 h2h3 c8d7 f3f4 e5f7,2,0,0,2,2677.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 e7e5 d4d5 c6d4 g1e2 d4e2 f1e2 f7f5 e4f5 c8f5 c4c5 g8f6 e2b5 f5d7 b5d7 d8d7,2,0,0,2,2643.5
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 e7e5 d4d5 c6d4 g1e2 d4e2 f1e2 g7h6 d1d2 h6e3 d2e3 g8f6 e1g1 e8g8 f2f4 e5f4,2,0,0,2,2628.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 e7e5 d4d5 c6e7 c4c5 f7f5 f2f3 g8f6 f1b5 f6d7 c5d6 c7d6 g1h3 e8g8 a2a4 d7f6,2,0,2,0,3547.5
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 e7e5 d4d5 c6e7 c4c5 f7f5 f2f3 g8f6 f1b5 f6d7 c5d6 c7d6 g1h3 e8g8 b5e2 d7f6,2,0,2,0,3547.5
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 e7e5 d4d5 c6e7 g2g4 f7f5 g4f5 g6f5 d1h5 e8f8 e4f5 g8f6 h5e2 e7f5 g1f3 a7a6,2,0,0,2,2680.5
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 e7e5 g1e2 g8f6 d4d5 c6e7 f2f3 f6d7 e2c1 f7f5 c1d3 b7b6 g2g4 d7f6 h1g1 f5f4,2,2,0,0,3563.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 e7e5 g1e2 g8f6 d4d5 c6e7 f2f3 f6d7 g2g4 f7f5 d1c2 f5g4 f3g4 e7g8 h2h4 g8f6,2,0,2,0,3563.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 c1e3 f7f5 d4d5 c6e5 e4f5 c8f5 f1e2 g8f6 g1f3 e5f3 e2f3 e8g8 e1g1 d8d7 f1e1 a7a6,1,1,0,0,2717.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 d4d5 c6d4 f1d3 e7e5 d5e6 d4e6 g1e2 g8e7 e1g1 e8g8 b2b3 f7f5 e4f5 e7f5 c1b2 f5h4,1,1,0,0,2682.5
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 d4d5 c6d4 g1e2 e7e5 d5e6 d4e6 c1e3 g8e7 g2g3 e8g8 f1g2 f7f5 e1g1 c7c6 d1d2 f5e4,2,2,0,0,2778.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 g1e2 e7e5 c1e3 g8f6 f2f3 a7a6 d1d2 a8b8 d4d5 c6e7 e2c1 c7c5 g2g4 h7h5 g4g5 f6d7,1,0,0,1,2699.5
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 g1e2 e7e5 d4d5 c6e7 h2h4 f7f5 h4h5 f5f4 b2b4 a7a5 c1a3 a5b4 a3b4 b7b6 e2c1 g8h6,2,2,0,0,2734.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6 g1e2 e7e5 d4d5 c6e7 h2h4 f7f5 h4h5 f5f4 e2g1 g6g5 f1e2 g8h6 f2f3 g7f6 g1h3 g5g4,2,2,0,0,2734.0
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8d7 g1f3 e7e5 f1e2 c7c6 d4d5 g8f6 c1e3 c6d5 c4d5 e8g8 e1g1 f6e8 g1h1 f7f5 f3g5 d7c5,2,2,0,0,3667.5
d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8d7 g1f3 e7e5 f1e2 c7c6 d4d5 g8f6 c1e3 c6d5 c4d5 e8g8 e1g1 f6e8 g1h1 g8h8 a1c1 e8c7,2,0,2,0,3667.5
